,date.v2,pm25,x,y,id,name,AQI,color
1992,2017/10/12,6.28358209,120.564,24.215,74DA3895C2BA,taichung70,Good,#56ed00
1993,2017/10/13,6.507692308,120.564,24.215,74DA3895C2BA,taichung70,Good,#56ed00
1994,2017/10/14,28.13235294,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1995,2017/10/15,15.56666667,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1996,2017/10/16,17.58666667,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1997,2017/10/17,12.08108108,120.564,24.215,74DA3895C2BA,taichung70,Good,#56ed00
1998,2017/10/18,17.82894737,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
1999,2017/10/19,13.1369863,120.564,24.215,74DA3895C2BA,taichung70,Good,#56ed00
2000,2017/10/20,15.26229508,120.564,24.215,74DA3895C2BA,taichung70,Good,#56ed00
2001,2017/10/21,22.03030303,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2002,2017/10/22,37.63265306,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
2003,2017/10/23,41.81081081,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
2004,2017/10/24,27.47826087,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2005,2017/10/25,20.578125,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2006,2017/10/26,22.73972603,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2007,2017/10/27,27.96052632,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2008,2017/10/28,40.79104478,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
2009,2017/10/29,37.78666667,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
2010,2017/10/30,11.61290323,120.564,24.215,74DA3895C2BA,taichung70,Good,#56ed00
2011,2017/10/31,18.65079365,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2012,2017/11/1,32.54098361,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2013,2017/11/2,22.73015873,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2014,2017/11/3,26.12765957,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2015,2017/11/4,11.8125,120.564,24.215,74DA3895C2BA,taichung70,Good,#56ed00
2016,2017/11/5,27.07462687,120.564,24.215,74DA3895C2BA,taichung70,Moderate,#fce700
2017,2017/11/6,37.65384615,120.564,24.215,74DA3895C2BA,taichung70,Unhealthy for Sensitive Groups,#fc9f00
